day,city,name,count
2012-10-07,Нытва,scholls custom,4
2012-10-07,Нытва,paul butler,3
2012-10-07,Кунгур,drink guide,3
2012-10-07,Нытва,julian bailes,3
2012-10-09,Нытва,samuel friedlander,4
2012-10-09,Нытва,william schaffner,4
2012-10-09,Нытва,maria carrillo,4
2012-10-09,Кунгур,jon lapook,3
2012-10-09,Нытва,richard gallo,3
2012-10-10,Суксун,atul gawande,8
2012-10-10,Нытва,scholls custom,4
2012-10-10,Кунгур,alison tendler,4
2012-10-10,Кунгур,scholls custom,2
2012-10-11,Суксун,richard bloom,5
2012-10-11,Кунгур,ferrari analysis,3
2012-10-12,Кунгур,madeleine biondolillo,9
2012-10-12,Кунгур,jon lapook,5
2012-10-13,Суксун,stephen olvey,7
2012-10-13,Нытва,los angeles,4
2012-10-13,Кунгур,scholls custom,4
2012-10-13,Нытва,studio studios,2
2012-10-14,Кунгур,drink guide,2
2012-10-14,Нытва,michael carome,2
2012-10-16,Нытва,barrie cassileth,5
2012-10-16,Кунгур,william schaffner,3
2012-10-17,Нытва,christopher gilligan,4
2012-10-18,Суксун,richard besser,20
2012-10-19,Кунгур,jon lapook,3
2012-10-20,Нытва,jamie grifo,4
2012-10-20,Нытва,dave rosser,2
2012-10-23,Нытва,jason koh,5
2012-10-24,Нытва,kutluk oktay,4
2012-10-24,Кунгур,jon lapook,3
2012-10-25,Суксун,eben alexander,5
2012-10-25,Кунгур,scholls custom,2
2012-10-25,Суксун,don woodman,2
2012-10-26,Кунгур,alison tendler,4
2012-10-26,Суксун,alison tendler,4
2012-10-26,Нытва,allen taylor,3
2012-10-26,Кунгур,scholls custom,2
2012-10-26,Суксун,scholls custom,2
2012-10-27,Суксун,alison tendler,4
2012-10-27,Кунгур,jon lapook,2
2012-10-28,Нытва,alison tendler,4
2012-10-28,Нытва,michael carome,3
2012-10-28,Нытва,william schaffner,3
2012-10-29,Кунгур,bill latour,11
2012-10-29,Кунгур,alison tendler,4
2012-10-31,Нытва,alison tendler,4
2012-11-01,Нытва,natalie levy,4
2012-11-01,Суксун,richard besser,4
2012-11-02,Кунгур,alison tendler,3
2012-11-03,Кунгур,alison tendler,4
2012-11-03,Нытва,alison tendler,3
2012-11-06,Суксун,alison tendler,4
2012-11-06,Кунгур,scholls custom,2
2012-11-08,Нытва,alison tendler,4
2012-11-10,Нытва,bring your,4
2012-11-10,Суксун,alison tendler,4
2012-11-10,Нытва,and beach,3
2012-11-11,Нытва,alison tendler,4
2012-11-11,Нытва,scholls custom,2
2012-11-11,Нытва,schol custom,2
2012-11-13,Суксун,richard besser,10
2012-11-14,Суксун,jeffrey janata,4
2012-11-14,Кунгур,anne kerr,3
2012-11-14,Кунгур,anne civilian,2
2012-11-16,Нытва,alfred buxton,5
2012-11-16,Суксун,marcie schneider,4
2012-11-17,Суксун,ayman al,6
2012-11-17,Суксун,floyd roberts,4
2012-11-17,Нытва,sudip bose,2
2012-11-18,Кунгур,jeffery littleton,4
2012-11-21,Нытва,mark bell,4
2012-11-21,Нытва,janet semple,3
2012-11-22,Нытва,alison tendler,4
2012-11-23,Кунгур,moroder ecofetale,15
2012-11-24,Нытва,alison tendler,4
2012-11-25,Кунгур,mark bell,4
2012-11-26,Кунгур,alison tendler,3
2012-11-27,Нытва,onte rd,11
2012-11-27,Суксун,alison tendler,4
2012-11-27,Нытва,coral ct,3
2012-11-27,Кунгур,alison tendler,3
2012-11-27,Суксун,richard besser,3
2012-11-27,Нытва,ao mountain,2
2012-11-27,Нытва,mountain view,2
2012-11-28,Суксун,richard besser,5
2012-11-28,Нытва,jeffrey wefel,5
2012-11-28,Нытва,alison tendler,4
2012-11-28,Нытва,randy brill,4
2012-11-28,Суксун,urvashi rangan,2
2012-11-29,Кунгур,scholls custom,3
2012-11-30,Суксун,edward boyer,4
2012-11-30,Кунгур,alison tendler,4
2012-12-04,Суксун,jennifer ashton,9
2012-12-04,Суксун,thomas frieden,4
2012-12-04,Кунгур,alison tendler,4
2012-12-04,Суксун,charles czeisler,4
2012-12-04,Кунгур,jon lapook,3
2012-12-06,Суксун,richard besser,7
2012-12-07,Кунгур,jon lapook,3
2012-12-08,Кунгур,alison tendler,4
2012-12-10,Суксун,william anderson,5
2012-12-10,Суксун,paul rosenberg,3
2012-12-11,Кунгур,dilip joseph,16
2012-12-11,Кунгур,kiran c,11
2012-12-11,Суксун,stephan grupp,6
2012-12-11,Суксун,alison tendler,4
2012-12-11,Суксун,richard besser,3
2012-12-12,Суксун,carlos zarate,3
2012-12-15,Суксун,richard besser,5
2012-12-15,Кунгур,jon lapook,3
2012-12-15,Кунгур,john murphy,2
2012-12-18,Суксун,wayne lindstrom,2
2012-12-20,Суксун,alison tendler,4
2012-12-21,Суксун,richard besser,7
2012-12-21,Суксун,alison tendler,4
2012-12-21,Суксун,david morrison,2
2012-12-22,Суксун,alison tendler,4
2012-12-23,Суксун,jack rychik,4
2012-12-23,Суксун,victor strasburger,3
2012-12-24,Кунгур,alison tendler,4
2012-12-29,Суксун,gio baracco,8
2012-12-29,Нытва,spero demoleas,2
2012-12-30,Нытва,spero demoleas,2
2013-01-01,Кунгур,lisa bardack,10
2013-01-01,Кунгур,jon lapook,9
2013-01-01,Суксун,richard besser,7
2013-01-01,Кунгур,gigi el,2
2013-01-03,Суксун,richard besser,4
2013-01-03,Суксун,jamie howard,4
2013-01-03,Нытва,robert sherwin,3
2013-01-03,Кунгур,jon lapook,3
2013-01-04,Кунгур,carlton b,15
2013-01-04,Суксун,richard besser,6
2013-01-04,Суксун,tim mcdonald,3
2013-01-04,Суксун,arthur caplan,3
2013-01-05,Суксун,richard besser,21
2013-01-05,Нытва,ryan shelton,4
2013-01-05,Нытва,william schaffner,4
2013-01-06,Суксун,rohnert park,5
2013-01-07,Суксун,jennifer ashton,17
2013-01-07,Суксун,david rosenberg,4
2013-01-08,Нытва,len lichtenfeld,4
2013-01-08,Нытва,anne powell,4
2013-01-08,Кунгур,jon lapook,3
2013-01-08,Суксун,john brownstein,3
2013-01-08,Суксун,richard besser,3
2013-01-08,Нытва,scholls custom,2
2013-01-09,Нытва,aaron white,6
2013-01-09,Нытва,suzanne steinbaum,5
2013-01-09,Нытва,ernest patti,4
2013-01-09,Кунгур,alison tendler,3
2013-01-10,Суксун,jennifer ashton,9
2013-01-10,Кунгур,jon lapook,4
2013-01-10,Суксун,alison tendler,4
2013-01-10,Суксун,paul biddinger,4
2013-01-10,Нытва,julian schink,4
2013-01-10,Суксун,keri peterson,3
2013-01-10,Нытва,luis diaz,3
2013-01-10,Нытва,william schaffner,2
2013-01-11,Нытва,tanya benenson,11
2013-01-11,Суксун,richard besser,6
2013-01-11,Суксун,robert cantu,4
2013-01-11,Нытва,corey anderson,4
2013-01-11,Нытва,robeta debiasi,4
2013-01-11,Кунгур,jon lapook,4
2013-01-11,Нытва,ernest patti,3
2013-01-11,Суксун,russell lonser,3
2013-01-12,Суксун,richard besser,14
2013-01-12,Суксун,jennifer ashton,8
2013-01-12,Кунгур,jon lapook,4
2013-01-12,Кунгур,alison tendler,3
2013-01-13,Суксун,jennifer ashton,9
2013-01-13,Нытва,alison tendler,4
2013-01-13,Нытва,joe bresee,3
2013-01-13,Нытва,greg forbes,2
2013-01-14,Суксун,alison tendler,4
2013-01-15,Нытва,tanya benenson,8
2013-01-15,Нытва,thomas frieden,4
2013-01-15,Кунгур,alison tendler,4
2013-01-15,Нытва,david ludwig,3
2013-01-15,Суксун,richard besser,3
2013-01-16,Нытва,scholls custom,6
2013-01-16,Суксун,richard besser,6
2013-01-16,Суксун,paul appelbaum,4
2013-01-16,Нытва,thomas frieden,4
2013-01-17,Суксун,allen taylor,4
2013-01-17,Кунгур,jon lapook,3
2013-01-17,Нытва,monica ghitan,3
2013-01-17,Суксун,paul laurienti,3
2013-01-18,Нытва,therese bevers,3
2013-01-18,Суксун,giulio tononi,3
2013-01-18,Нытва,otis brawley,3
2013-01-19,Нытва,tanya benenson,5
2013-01-19,Суксун,alison tendler,4
2013-01-19,Суксун,bruno petinaux,3
2013-01-19,Суксун,scholls custom,3
2013-01-20,Нытва,deborah fein,4
2013-01-20,Суксун,alison tendler,4
2013-01-20,Нытва,fred r,4
2013-01-20,Нытва,ferrari was,2
2013-01-21,Нытва,alan calhoun,5
2013-01-21,Нытва,alison tendler,4
2013-01-22,Кунгур,alison tendler,4
2013-01-23,Суксун,richard besser,7
2013-01-23,Нытва,melissa leber,4
2013-01-23,Нытва,gary small,4
2013-01-23,Суксун,alison tendler,3
2013-01-23,Кунгур,scholls custom,2
2013-01-24,Нытва,tanya froehlich,5
2013-01-24,Кунгур,jon lapook,3
2013-01-25,Суксун,stephen reich,4
2013-01-25,Нытва,scholls custom,4
2013-01-25,Суксун,lynn webster,2
2013-01-26,Суксун,norman medow,5
2013-01-26,Нытва,kevin chason,4
2013-01-26,Суксун,joseph gigante,3
2013-01-26,Суксун,richard besser,3
2013-01-26,Нытва,cris cowley,3
2013-01-26,Нытва,ellie brownstein,2
2013-01-27,Кунгур,jon lapook,4
2013-01-27,Кунгур,alison tendler,4
2013-01-27,Нытва,robert deeb,3
2013-01-28,Суксун,richard besser,6
2013-01-28,Суксун,steven harwin,5
2013-01-28,Суксун,alison tendler,3
2013-01-29,Суксун,richard besser,5
2013-01-29,Кунгур,jon lapook,4
2013-01-29,Нытва,isabelle bedrosian,3
2013-01-29,Нытва,scholls custom,3
2013-01-29,Нытва,shelley hwang,3
2013-01-30,Кунгур,jon lapook,4
2013-01-30,Суксун,alison tendler,4
2013-01-30,Нытва,frank scheer,4
2013-01-30,Суксун,scholls custom,3
2013-01-30,Нытва,jaimie shores,2
2013-01-31,Суксун,stephen zawistowski,4
2013-02-01,Кунгур,jon lapook,4
2013-02-01,Суксун,alison tendler,4
2013-02-01,Нытва,ezekiel j,2
2013-02-02,Кунгур,alison tendler,4
2013-02-03,Нытва,melgen has,13
2013-02-03,Кунгур,alison tendler,4
2013-02-03,Нытва,salomon melgen,2
2013-02-04,Нытва,david allison,5
2013-02-04,Нытва,marion nestle,5
2013-02-04,Нытва,joseph skelton,3
2013-02-05,Суксун,scholls custom,3
2013-02-06,Нытва,connie mariano,7
2013-02-06,Нытва,sabrina strickland,3
2013-02-07,Нытва,connie mariano,8
2013-02-07,Суксун,connie mariano,4
2013-02-07,Суксун,mitchell s,4
2013-02-08,Нытва,katherine nordal,4
2013-02-08,Суксун,howard askins,3
2013-02-09,Кунгур,scholls custom,3
2013-02-09,Кунгур,jon lapook,3
2013-02-10,Суксун,howard l,3
2013-02-11,Нытва,cody meissner,4
2013-02-11,Нытва,michael macknin,2
2013-02-12,Суксун,alison tendler,4
2013-02-12,Нытва,kevin skelly,3
2013-02-13,Кунгур,alison tendler,4
2013-02-14,Суксун,alison tendler,3
2013-02-14,Суксун,scholls custom,2
2013-02-16,Суксун,ahmad sarmast,5
2013-02-16,Суксун,timothy fong,4
2013-02-17,Нытва,treasure island,6
2013-02-17,Нытва,clark smith,2
2013-02-18,Нытва,ezra susser,5
2013-02-18,Кунгур,alison tendler,4
2013-02-19,Суксун,alison tendler,4
2013-02-19,Нытва,alison tendler,3
2013-02-19,Нытва,denton ebel,2
2013-02-21,Нытва,alicia arbaje,4
2013-02-21,Суксун,scholls custom,2
2013-02-22,Нытва,thomas frieden,3
2013-02-23,Нытва,classics at,9
2013-02-24,Кунгур,sanjay gupta,7
2013-02-25,Кунгур,alison tendler,4
2013-02-26,Суксун,richard besser,6
2013-02-26,Нытва,richard rosenfeld,4
2013-02-26,Кунгур,jon lapook,3
2013-02-27,Кунгур,studio suite,2
2013-02-27,Кунгур,los angeles,2
2013-02-28,Кунгур,jon lapook,11
2013-02-28,Суксун,alison tendler,4
2013-03-01,Нытва,oz show,5
2013-03-01,Кунгур,jon lapook,3
2013-03-01,Суксун,alison tendler,3
2013-03-03,Кунгур,alison tendler,4
2013-03-03,Нытва,speco limit,4
2013-03-03,Нытва,michael lipton,3
2013-03-04,Кунгур,alison tendler,4
2013-03-04,Нытва,george simon,4
2013-03-04,Нытва,ray shidrawi,4
2013-03-04,Суксун,alison tendler,4
2013-03-04,Суксун,arthur caplan,3
2013-03-04,Суксун,michael mosley,2
2013-03-05,Нытва,anthony fauci,5
2013-03-05,Нытва,hannah gay,4
2013-03-05,Кунгур,jon lapook,3
2013-03-05,Кунгур,jonathan jacobs,3
2013-03-05,Суксун,jennifer ashton,2
2013-03-06,Нытва,june mckoy,3
2013-03-07,Суксун,richard besser,5
2013-03-07,Нытва,anthony fauci,4
2013-03-07,Суксун,brian currie,4
2013-03-07,Нытва,brian currie,3
2013-03-08,Нытва,curtner ave,11
2013-03-08,Суксун,george alexiades,3
2013-03-09,Кунгур,scholls available,2
2013-03-11,Суксун,eastmoor ave,5
2013-03-12,Суксун,eastmoor ave,9
2013-03-12,Суксун,jean tang,6
2013-03-12,Нытва,jean tang,4
2013-03-12,Суксун,richard besser,4
2013-03-13,Нытва,tanya benenson,10
2013-03-13,Нытва,karen lu,4
2013-03-13,Суксун,nina priven,3
2013-03-16,Нытва,alison tendler,4
2013-03-16,Суксун,scholls available,2
2013-03-18,Суксун,alison tendler,4
2013-03-19,Суксун,richard besser,8
2013-03-19,Суксун,ira bleiweiss,2
2013-03-20,Нытва,ali rezai,4
2013-03-20,Суксун,scholls available,2
2013-03-20,Суксун,scholls pro,2
2013-03-21,Суксун,oz show,18
2013-03-21,Кунгур,oz today,17
2013-03-21,Нытва,zachary warren,5
2013-03-21,Суксун,geri dawson,5
2013-03-21,Суксун,deborah peele,5
2013-03-21,Суксун,richard besser,4
2013-03-21,Нытва,deborah peel,4
2013-03-21,Суксун,bob arnot,3
2013-03-21,Суксун,troyen brennan,2
2013-03-21,Кунгур,oz oz,2
2013-03-22,Кунгур,oz today,19
2013-03-22,Суксун,richard besser,8
2013-03-22,Суксун,renier brentjens,3
2013-03-22,Кунгур,alejandro junger,2
2013-03-22,Суксун,scholls available,2
2013-03-22,Нытва,scholls back,2
2013-03-23,Суксун,richard besser,4
2013-03-23,Нытва,gary smith,3
2013-03-23,Нытва,scholls back,2
2013-03-24,Суксун,alison tendler,4
2013-03-24,Суксун,scholls available,2
2013-03-25,Суксун,developing news,4
2013-03-25,Нытва,alison tendler,4
2013-03-25,Нытва,scholls pro,2
2013-03-26,Кунгур,daniel robbins,5
2013-03-26,Суксун,alison tendler,4
2013-03-26,Суксун,david relman,4
2013-03-26,Суксун,gordon giesbrecht,2
2013-03-27,Суксун,richard besser,5
2013-03-28,Кунгур,oz today,17
2013-03-28,Нытва,fergus couch,3
2013-03-29,Суксун,richard besser,9
2013-03-29,Кунгур,showi stress,5
2013-03-29,Кунгур,oz ishow,3
2013-03-29,Кунгур,oz show,3
2013-03-30,Нытва,scott harrington,13
2013-03-30,Суксун,richard besser,5
2013-03-30,Нытва,frank destefano,4
2013-03-30,Нытва,tanya altmann,3
2013-03-30,Нытва,seott harrington,2
2013-03-31,Нытва,beverly l,7
2013-03-31,Нытва,scott harrington,5
2013-03-31,Суксун,richard besser,3
2013-03-31,Суксун,scott harrington,3
2013-03-31,Суксун,antioch child,2
2013-03-31,Нытва,scott oral,2
2013-03-31,Суксун,beverly l,2
2013-04-01,Нытва,patrick yamoa,5
2013-04-01,Суксун,alison tendler,4
2013-04-01,Нытва,alison tendler,3
2013-04-02,Нытва,william graf,3
2013-04-02,Суксун,michael kaplan,3
2013-04-03,Нытва,michael foggs,5
2013-04-03,Кунгур,bruce paster,4
2013-04-03,Кунгур,jeffrey randall,4
2013-04-03,Кунгур,oz tomorrow,4
2013-04-03,Суксун,beverly l,3
2013-04-03,Суксун,andrew dannenberg,2
2013-04-03,Нытва,stanley fineman,2
2013-04-04,Нытва,lori mosca,4
2013-04-04,Суксун,heart of,4
2013-04-05,Суксун,driving safely,2
2013-04-06,Суксун,richard besser,7
2013-04-06,Суксун,nerys benfield,5
2013-04-06,Суксун,francis abc,3
2013-04-06,Суксун,scholls back,2
2013-04-06,Суксун,francis collins,2
2013-04-08,Суксун,richard besser,6
2013-04-08,Суксун,stanley hazen,4
2013-04-08,Суксун,neil bernstein,3
2013-04-08,Суксун,scholls drscholls,3
2013-04-08,Суксун,scholls pro,3
2013-04-09,Суксун,richard besser,11
2013-04-09,Нытва,stanley hazen,4
2013-04-09,Суксун,lincoln way,2
2013-04-10,Суксун,alison tendler,4
2013-04-11,Суксун,alison tendler,3
2013-04-11,Кунгур,jose ktvu,2
2013-04-12,Нытва,paul pepe,3
2013-04-12,Нытва,greg forbes,3
2013-04-13,Суксун,richard besser,17
2013-04-13,Суксун,martin makary,7
2013-04-14,Суксун,richard besser,12
2013-04-15,Суксун,richard besser,11
2013-04-17,Нытва,michael zinner,4
2013-04-17,Кунгур,jon lapook,4
2013-04-17,Суксун,david king,2
2013-04-17,Суксун,scholls available,2
2013-04-18,Суксун,alison tendler,4
2013-04-18,Суксун,scott gottlieb,3
2013-04-18,Нытва,alison tendler,3
2013-04-18,Нытва,amy smithson,2
2013-04-18,Кунгур,security number,2
2013-04-19,Суксун,alison tendler,3
2013-04-19,Кунгур,alison tendler,3
2013-04-19,Нытва,peter burke,3
2013-04-23,Суксун,linda arslanian,4
2013-04-23,Нытва,jeff kalish,4
2013-04-23,Суксун,alison tendler,3
2013-04-24,Кунгур,alison tendler,3
2013-04-25,Кунгур,jon lapook,6
2013-04-25,Нытва,stuart braun,3
2013-04-25,Кунгур,scholls available,2
2013-04-26,Нытва,james o,4
2013-04-27,Суксун,alison tendler,4
2013-04-27,Нытва,alison tendler,3
2013-04-27,Суксун,jennifer hartstein,3
2013-04-27,Суксун,lloyd sederer,2
2013-04-28,Нытва,sandra swain,5
2013-04-28,Кунгур,jon lapook,5
2013-04-28,Нытва,stanley hazen,4
2013-04-28,Нытва,jeffrey vacirca,4
2013-04-28,Нытва,charles holladay,3
2013-04-28,Нытва,scholls back,3
2013-04-28,Суксун,alison tendler,3
2013-04-29,Нытва,dana levy,4
2013-04-29,Нытва,paul pasquina,4
2013-05-01,Кунгур,scholls dr,3
2013-05-01,Кунгур,jon lapook,3
2013-05-01,Суксун,keith ayoob,3
2013-05-02,Суксун,bob rothstein,6
2013-05-03,Нытва,david fleischer,5
2013-05-03,Кунгур,jon lapook,3
2013-05-06,Нытва,boyce watkins,6
2013-05-06,Кунгур,scholls pro,2
2013-05-06,Кунгур,scholl pron,2
2013-05-07,Кунгур,alison tendler,3
